split,session,dialog_id,dialog_idx,turn_id,turn_idx,speaker,emotion_code,emotion,erc_target,utterance,dialog_type,gender
train,Session4,Ses04F_impro05,94,Ses04F_impro05_F017,39,F,ang,anger,True,"I've had enough.  I want to talk to-no, no unacceptable I want to your supervisor. I am done with this.",impro,F
train,Session4,Ses04F_impro05,94,Ses04F_impro05_M022,40,M,fru,frustration,True,"I am the supervisor, ma'am.",impro,M
train,Session4,Ses04F_impro05,94,Ses04F_impro05_F018,41,F,ang,anger,True,"Really, you don't work for anybody.  It's just you?",impro,F
train,Session4,Ses04F_impro05,94,Ses04F_impro05_M023,42,M,fru,frustration,True,I am the current manager on duty.,impro,M
train,Session4,Ses04F_impro05,94,Ses04F_impro05_F019,43,F,ang,anger,True,"Okay.  Well I want to call whoever you report to, whoever your boss is because I have had enough with this airline and I am finished waiting for my fifty dollar gift certificate.",impro,F
train,Session4,Ses04F_impro05,94,Ses04F_impro05_M024,44,M,fru,frustration,True,"Ma'am, I own Northwest Airlines.",impro,M
train,Session4,Ses04F_impro06,95,Ses04F_impro06_M000,0,M,sad,sadness,True,"Hey, I'm, uh. I'm really sorry about what happened.  I don't um- I mean what you can you do?  I mean it's-",impro,M
train,Session4,Ses04F_impro06,95,Ses04F_impro06_F000,1,F,sad,sadness,True,Thanks.,impro,F
train,Session4,Ses04F_impro06,95,Ses04F_impro06_M001,2,M,sad,sadness,True,"When I was seven, my- my grandmother died and I really- I don't know, I mean it was really hard to let go but the important thing is- is that you do let go and your realize that, you know, they- you know, they- this person had fun while they were- while they were here and, uh, you know, you work- you work through it.",impro,M
train,Session4,Ses04F_impro06,95,Ses04F_impro06_F001,3,F,sad,sadness,True,"You know it's just, I just, you know, I mean it just happened.  I just, like- I just keep expecting him to walk in, you know.",impro,F
train,Session4,Ses04F_impro06,95,Ses04F_impro06_M002,4,M,sad,sadness,True,Mmhmm. Yeah.  Yeah.  I mean it's- it's hard.  It's hard.,impro,M
train,Session4,Ses04F_impro06,95,Ses04F_impro06_F002,5,F,sad,sadness,True,"I just- I just thought he would have longer, you know, because I'm- I mean when he found out he was sick, we knew that wasn't good but I just- I just thought that it would take longer, you know?",impro,F
train,Session4,Ses04F_impro06,95,Ses04F_impro06_M003,6,M,sad,sadness,True,Yeah.,impro,M
train,Session4,Ses04F_impro06,95,Ses04F_impro06_M004,7,M,neu,neutral,True,"Well I mean, you know, I mean it was I mean with that kind of condition,",impro,M
train,Session4,Ses04F_impro06,95,Ses04F_impro06_M005,8,M,sad,sadness,True,"you know, it's inevitable  and I mean honestly it's- it's almost like",impro,M
train,Session4,Ses04F_impro06,95,Ses04F_impro06_F003,9,F,sad,sadness,True,Yeah. I know. I know.,impro,F
train,Session4,Ses04F_impro06,95,Ses04F_impro06_M006,10,M,neu,neutral,True,"you know, you don't- you know, how long do you want the person to go through that, you know.",impro,M
train,Session4,Ses04F_impro06,95,Ses04F_impro06_M007,11,M,neu,neutral,True,It's sort of- it's almost better off to rest in peace than he is to live in pain.,impro,M
train,Session4,Ses04F_impro06,95,Ses04F_impro06_F004,12,F,sad,sadness,True,"Yeah, I know. But I'd rather have him here with me, you know. It's just not fair.  I mean he- he didn't get to do like anything. I mean he was-",impro,F
train,Session4,Ses04F_impro06,95,Ses04F_impro06_F005,13,F,sad,sadness,True,"He was only twenty four and just so many things that we were going to do, you know, and now he won't get to do them and he won't get to be here when I do.  You know, like I'll get married some day and he won't be there, like, he won't get to see that.",impro,F
train,Session4,Ses04F_impro06,95,Ses04F_impro06_M008,14,M,sad,sadness,True,Yeah.,impro,M
train,Session4,Ses04F_impro06,95,Ses04F_impro06_F006,15,F,sad,sadness,True,It just doesn't seem fair.,impro,F
train,Session4,Ses04F_impro06,95,Ses04F_impro06_M009,16,M,sad,sadness,True,"It's not fair but I mean that's, you know, the course of life is that, you know, you meet people and you lose them.",impro,M
train,Session4,Ses04F_impro06,95,Ses04F_impro06_M010,17,M,sad,sadness,True,You're okay,impro,M
train,Session4,Ses04F_impro06,95,Ses04F_impro06_F007,18,F,sad,sadness,True,Thank you for being here.,impro,F
train,Session4,Ses04F_impro06,95,Ses04F_impro06_M011,19,M,sad,sadness,True,You know I think- I think we should celebrate because I think that's what he would have wanted.,impro,M
train,Session4,Ses04F_impro06,95,Ses04F_impro06_F008,20,F,hap,happiness,True,[LAUGHTER] You're probably right.  He probably would be pissed if we were all sitting around being upset about it. He'd want us to have a party.,impro,F
train,Session4,Ses04F_impro06,95,Ses04F_impro06_M012,21,M,neu,neutral,True,Yeah.,impro,M
train,Session4,Ses04F_impro06,95,Ses04F_impro06_F009,22,F,hap,happiness,True,And to drink in his honor. [LAUGHTER],impro,F
train,Session4,Ses04F_impro06,95,Ses04F_impro06_M013,23,M,sad,sadness,True,"That's right.  That's right.  I mean he would want us to, you know, celebrate the life that he- that he lived and, you know, enjoy the rest of ours as much as we can.",impro,M
train,Session4,Ses04F_impro06,95,Ses04F_impro06_F010,24,F,sad,sadness,True,"Yeah, I know.",impro,F
train,Session4,Ses04F_impro06,95,Ses04F_impro06_M014,25,M,sad,sadness,True,So-,impro,M
train,Session4,Ses04F_impro07,96,Ses04F_impro07_M000,0,M,neu,neutral,True,"Hey, what's up?",impro,M
train,Session4,Ses04F_impro07,96,Ses04F_impro07_F000,1,F,exc,excitement,True,Guess what came today?,impro,F
train,Session4,Ses04F_impro07,96,Ses04F_impro07_M001,2,M,exc,excitement,True,What?,impro,M
train,Session4,Ses04F_impro07,96,Ses04F_impro07_F001,3,F,exc,excitement,True,My acceptance letter.,impro,F
train,Session4,Ses04F_impro07,96,Ses04F_impro07_M002,4,M,sur,surprise,False,Get out.,impro,M
train,Session4,Ses04F_impro07,96,Ses04F_impro07_F002,5,F,exc,excitement,True,From U.S.C..,impro,F
train,Session4,Ses04F_impro07,96,Ses04F_impro07_M003,6,M,sur,surprise,False,You serious?,impro,M
train,Session4,Ses04F_impro07,96,Ses04F_impro07_F003,7,F,exc,excitement,True,"Yes, I am.",impro,F
train,Session4,Ses04F_impro07,96,Ses04F_impro07_M004,8,M,xxx,unknown,False,"Oh, my god what happened.  You got in. Otherwise you wouldn't be so happy. [LAUGHTER]",impro,M
train,Session4,Ses04F_impro07,96,Ses04F_impro07_F004,9,F,exc,excitement,True,"Well yeah, that's the general idea. [LAUGHTER]",impro,F
train,Session4,Ses04F_impro07,96,Ses04F_impro07_M005,10,M,exc,excitement,True,That's awesome.  Congratulations.,impro,M
train,Session4,Ses04F_impro07,96,Ses04F_impro07_F005,11,F,exc,excitement,True,Big bad acceptance packet with all the information.  I'm going to U.S.C..,impro,F
train,Session4,Ses04F_impro07,96,Ses04F_impro07_M006,12,M,exc,excitement,True,That's amazing.  Wow.,impro,M
train,Session4,Ses04F_impro07,96,Ses04F_impro07_F006,13,F,exc,excitement,True,I know. [LAUGHTER],impro,F
train,Session4,Ses04F_impro07,96,Ses04F_impro07_M007,14,M,xxx,unknown,False,You're going to have to get like a nine millimeter because U.S.C.'s like in South Central.,impro,M
train,Session4,Ses04F_impro07,96,Ses04F_impro07_F007,15,F,exc,excitement,True,"[LAUGHTER] Yeah, uh. No.",impro,F
train,Session4,Ses04F_impro07,96,Ses04F_impro07_F008,16,F,exc,excitement,True,[LAUGHTER] It's safe around there.,impro,F
train,Session4,Ses04F_impro07,96,Ses04F_impro07_M008,17,M,xxx,unknown,False,"No, seriously. No, seriously, you should do it.",impro,M
train,Session4,Ses04F_impro07,96,Ses04F_impro07_F009,18,F,exc,excitement,True,The campus is beautiful. I'm so excited.,impro,F
train,Session4,Ses04F_impro07,96,Ses04F_impro07_M009,19,M,neu,neutral,True,I know but you should get like a taser or something.  I mean walking around the campus at night-,impro,M
train,Session4,Ses04F_impro07,96,Ses04F_impro07_F010,20,F,exc,excitement,True,"Do you want to buy me some mace for my, you know, going away present?",impro,F
train,Session4,Ses04F_impro07,96,Ses04F_impro07_M010,21,M,xxx,unknown,False,I'll get you- I'll get you a bottle of mace.,impro,M
train,Session4,Ses04F_impro07,96,Ses04F_impro07_F011,22,F,exc,excitement,True,There we go.  Perfect.,impro,F
train,Session4,Ses04F_impro07,96,Ses04F_impro07_M011,23,M,xxx,unknown,False,And a taser and a knife.,impro,M
train,Session4,Ses04F_impro07,96,Ses04F_impro07_F012,24,F,exc,excitement,True,And a taser.  Excellent.  Just make sure it's a big knife.,impro,F
train,Session4,Ses04F_impro07,96,Ses04F_impro07_M012,25,M,xxx,unknown,False,And you'll be fully loaded.,impro,M
train,Session4,Ses04F_impro07,96,Ses04F_impro07_F013,26,F,exc,excitement,True,I don't want any of those little puny ones.,impro,F
train,Session4,Ses04F_impro07,96,Ses04F_impro07_M013,27,M,neu,neutral,True,"So, um- so what are you going to- what are you going to major in?",impro,M
train,Session4,Ses04F_impro07,96,Ses04F_impro07_F014,28,F,exc,excitement,True,Well I was thinking maybe underwater basket weaving.,impro,F
train,Session4,Ses04F_impro07,96,Ses04F_impro07_M014,29,M,xxx,unknown,False,"Underwater basket weaving, my god.",impro,M
train,Session4,Ses04F_impro07,96,Ses04F_impro07_F015,30,F,exc,excitement,True,"U.S.C. has a major in that, right.",impro,F
train,Session4,Ses04F_impro07,96,Ses04F_impro07_M015,31,M,xxx,unknown,False,They have- they have that,impro,M
train,Session4,Ses04F_impro07,96,Ses04F_impro07_F016,32,F,exc,excitement,True,They have - U.S.C. has everything because U.S.C. is the best school ever.,impro,F
train,Session4,Ses04F_impro07,96,Ses04F_impro07_M016,33,M,neu,neutral,True,they have that as a major?,impro,M
train,Session4,Ses04F_impro07,96,Ses04F_impro07_M017,34,M,neu,neutral,True,That's ridiculous.  I don't believe that.,impro,M
train,Session4,Ses04F_impro07,96,Ses04F_impro07_F017,35,F,exc,excitement,True,Okay.  Well I'm lying but-,impro,F
train,Session4,Ses04F_impro07,96,Ses04F_impro07_M018,36,M,neu,neutral,True,"Seriously, what's your major?",impro,M
train,Session4,Ses04F_impro07,96,Ses04F_impro07_F018,37,F,exc,excitement,True,"Well, I haven't decided yet.  I want to try some things out.",impro,F
train,Session4,Ses04F_impro07,96,Ses04F_impro07_M019,38,M,neu,neutral,True,So you're undecided?,impro,M
train,Session4,Ses04F_impro07,96,Ses04F_impro07_F019,39,F,xxx,unknown,False,Yeah.,impro,F
train,Session4,Ses04F_impro07,96,Ses04F_impro07_M020,40,M,neu,neutral,True,"Hey, that's cool.",impro,M
train,Session4,Ses04F_impro07,96,Ses04F_impro07_F020,41,F,xxx,unknown,False,"I know 'cause then I can do whatever I want, right.  I can try classes in this and then try classes in that and then pick whatever I like best.",impro,F
train,Session4,Ses04F_impro07,96,Ses04F_impro07_M021,42,M,neu,neutral,True,"No, no.  It's totally cool.  I mean, like, this friend of mine he was- he's been undecided now for, like, the past like eleven years of his life.",impro,M
train,Session4,Ses04F_impro07,96,Ses04F_impro07_F021,43,F,exc,excitement,True,okay.  Well I'm not going to be undecided forever. [LAUGHTER],impro,F
train,Session4,Ses04F_impro07,96,Ses04F_impro07_M022,44,M,neu,neutral,True,"Uh, well-",impro,M
train,Session4,Ses04F_impro07,96,Ses04F_impro07_F022,45,F,exc,excitement,True,And it's so close so you can come visit me all the time.,impro,F
train,Session4,Ses04F_impro07,96,Ses04F_impro07_M023,46,M,neu,neutral,True,You- you- you'll find.,impro,M
train,Session4,Ses04F_impro07,96,Ses04F_impro07_M024,47,M,xxx,unknown,False,"Yeah, I know.  That's right. Yeah, yeah. Because I live in LA.",impro,M
train,Session4,Ses04F_impro07,96,Ses04F_impro07_F023,48,F,xxx,unknown,False,Right.,impro,F
train,Session4,Ses04F_impro07,96,Ses04F_impro07_M025,49,M,xxx,unknown,False,and I like living in LA.,impro,M
train,Session4,Ses04F_impro07,96,Ses04F_impro07_F024,50,F,exc,excitement,True,"So this works out perfectly.  Because I was worried if I didn't get in to U.S.C., then I would have to go somewhere far away and then-",impro,F
train,Session4,Ses04F_impro07,96,Ses04F_impro07_M026,51,M,neu,neutral,True,"You'd have to, like go somewhere else, and, you know, we would be apart, and that would suck.",impro,M
train,Session4,Ses04F_impro07,96,Ses04F_impro07_F025,52,F,xxx,unknown,False,I would miss you.,impro,F
train,Session4,Ses04F_impro07,96,Ses04F_impro07_F026,53,F,xxx,unknown,False,Yeah. But now we don't have to.,impro,F
train,Session4,Ses04F_impro07,96,Ses04F_impro07_M027,54,M,xxx,unknown,False,Right.,impro,M
train,Session4,Ses04F_impro07,96,Ses04F_impro07_F027,55,F,exc,excitement,True,Everything worked out perfectly.,impro,F
train,Session4,Ses04F_impro07,96,Ses04F_impro07_M028,56,M,exc,excitement,True,That's awesome.,impro,M
train,Session4,Ses04F_impro07,96,Ses04F_impro07_F028,57,F,exc,excitement,True,I know.  We should have a party.,impro,F
train,Session4,Ses04F_impro07,96,Ses04F_impro07_M029,58,M,xxx,unknown,False,We should have a party.,impro,M
train,Session4,Ses04F_impro07,96,Ses04F_impro07_F029,59,F,exc,excitement,True,An I got accepted to U.S.C. party.,impro,F
train,Session4,Ses04F_impro07,96,Ses04F_impro07_M030,60,M,xxx,unknown,False,You got accepted-what?  to a U.S.C. party?,impro,M
train,Session4,Ses04F_impro07,96,Ses04F_impro07_F030,61,F,exc,excitement,True,No.  An I got accepted to U.S.C. party. [LAUGHTER],impro,F
train,Session4,Ses04F_impro07,96,Ses04F_impro07_M031,62,M,neu,neutral,True,"Oh, that's right. Okay, I see. Right, right, right.",impro,M
train,Session4,Ses04F_impro07,96,Ses04F_impro07_M032,63,M,neu,neutral,True,A party celebrating your acceptance.,impro,M
train,Session4,Ses04F_impro07,96,Ses04F_impro07_F031,64,F,exc,excitement,True,Right.  Now you're with me.,impro,F
train,Session4,Ses04F_impro07,96,Ses04F_impro07_M033,65,M,neu,neutral,True,That's cool.,impro,M
train,Session4,Ses04F_impro07,96,Ses04F_impro07_F032,66,F,exc,excitement,True,That is why I got accepted.,impro,F
train,Session4,Ses04F_impro07,96,Ses04F_impro07_M034,67,M,exc,excitement,True,"Well, that's really cool that you're going to be staying in the same city and everything. so umm",impro,M
train,Session4,Ses04F_impro07,96,Ses04F_impro07_F033,68,F,exc,excitement,True,I know.,impro,F
train,Session4,Ses04F_impro07,96,Ses04F_impro07_M035,69,M,neu,neutral,True,"I don't know are you, like, I don't know.  Are you, like, available or anything?",impro,M
train,Session4,Ses04F_impro07,96,Ses04F_impro07_F034,70,F,xxx,unknown,False,[LAUGHTER] Are you asking me on a date?,impro,F
train,Session4,Ses04F_impro07,96,Ses04F_impro07_M036,71,M,exc,excitement,True,"Well I mean I don't know.  It's like you know I kind of had a crush on you throughout high school and, like",impro,M
train,Session4,Ses04F_impro07,96,Ses04F_impro07_M037,72,M,exc,excitement,True,"I don't know I just thought that, you know, maybe we could, you know, I don't know.  It's like, you know, just test the waters anyway.  I don't see what the problem is.",impro,M
train,Session4,Ses04F_impro07,96,Ses04F_impro07_F035,73,F,exc,excitement,True,What- what did you have in mind?,impro,F
train,Session4,Ses04F_impro07,96,Ses04F_impro07_M038,74,M,exc,excitement,True,"Movies- movie, we'll go to a movie and a dinner and- and",impro,M
train,Session4,Ses04F_impro07,96,Ses04F_impro07_M039,75,M,exc,excitement,True,"actually, you know, there's this- there's this really cool restaurant, um, I don't know if you-  it's Red Lobster.  It's like down on",impro,M
train,Session4,Ses04F_impro07,96,Ses04F_impro07_F036,76,F,exc,excitement,True,[LAUGHTER],impro,F
train,Session4,Ses04F_impro07,96,Ses04F_impro07_M040,77,M,exc,excitement,True,Vermont.,impro,M
train,Session4,Ses04F_impro07,96,Ses04F_impro07_F037,78,F,xxx,unknown,False,You just did not ask me on a date to Red Lobster.,impro,F
train,Session4,Ses04F_impro07,96,Ses04F_impro07_M041,79,M,exc,excitement,True,"Wait, you've been there before?",impro,M
train,Session4,Ses04F_impro07,96,Ses04F_impro07_F038,80,F,exc,excitement,True,On occasion I've heard of it.,impro,F
train,Session4,Ses04F_impro07,96,Ses04F_impro07_M042,81,M,exc,excitement,True,"Oh, so well then you know that it's awesome.",impro,M
train,Session4,Ses04F_impro07,96,Ses04F_impro07_F039,82,F,exc,excitement,True,Yeah.  Totally.,impro,F
train,Session4,Ses04F_impro07,96,Ses04F_impro07_M043,83,M,exc,excitement,True,"Right, so we'll go there and then- and then we'll get some ice cream and maybe we'll go putt-putt golfing.",impro,M
train,Session4,Ses04F_impro07,96,Ses04F_impro07_F040,84,F,exc,excitement,True,I am totally down with the ice cream.,impro,F
train,Session4,Ses04F_impro07,96,Ses04F_impro07_M044,85,M,neu,neutral,True,Okay.  Putt-putt golfing?,impro,M
train,Session4,Ses04F_impro07,96,Ses04F_impro07_F041,86,F,exc,excitement,True,"Eh, we can work that part out.",impro,F
train,Session4,Ses04F_impro07,96,Ses04F_impro07_M045,87,M,exc,excitement,True,"Yeah, you want to go.  No, you want to go. You want to go.",impro,M
train,Session4,Ses04F_impro07,96,Ses04F_impro07_F042,88,F,exc,excitement,True,Alright.,impro,F
train,Session4,Ses04F_impro07,96,Ses04F_impro07_M046,89,M,exc,excitement,True,I can see it in your eyes.  You want to go.,impro,M
train,Session4,Ses04F_impro07,96,Ses04F_impro07_F043,90,F,xxx,unknown,False,I think that'd be really fun actually.,impro,F
train,Session4,Ses04F_impro07,96,Ses04F_impro07_M047,91,M,xxx,unknown,False,Yeah.  So we'll do that and then- and then- and then tomorrow we'll have your,impro,M
train,Session4,Ses04F_impro07,96,Ses04F_impro07_M048,92,M,xxx,unknown,False,your I got into U.S.C. graduate party. Yeah.,impro,M
train,Session4,Ses04F_impro07,96,Ses04F_impro07_F044,93,F,exc,excitement,True,party.,impro,F
train,Session4,Ses04F_impro07,96,Ses04F_impro07_F045,94,F,xxx,unknown,False,Well look at that.  What a great day.  I got into college and I got asked out on a date.,impro,F
train,Session4,Ses04F_impro07,96,Ses04F_impro07_M049,95,M,exc,excitement,True,Good. Alright we're so happy.,impro,M
train,Session4,Ses04F_impro07,96,Ses04F_impro07_F046,96,F,xxx,unknown,False,Yay for me.,impro,F
train,Session4,Ses04F_impro07,96,Ses04F_impro07_M050,97,M,exc,excitement,True,"That's right.  Um, so U.S.C. is a really nice school.",impro,M
train,Session4,Ses04F_impro07,96,Ses04F_impro07_F047,98,F,exc,excitement,True,I know.,impro,F
train,Session4,Ses04F_impro07,96,Ses04F_impro07_M051,99,M,neu,neutral,True,Are you going to take out loans or-,impro,M
train,Session4,Ses04F_impro07,96,Ses04F_impro07_F048,100,F,exc,excitement,True,Okay well that's not a happy part.  We don't want to talk about that.,impro,F
train,Session4,Ses04F_impro07,96,Ses04F_impro07_M052,101,M,xxx,unknown,False,"Well hey, it's okay, fine, gees.",impro,M
train,Session4,Ses04F_impro07,96,Ses04F_impro07_F049,102,F,exc,excitement,True,"Well no.  I mean I have some scholarships and some financial aid and stuff but I'll have to, you know, I'll get a job",impro,F
train,Session4,Ses04F_impro07,96,Ses04F_impro07_F050,103,F,exc,excitement,True,while I'm in school.  It'll be good.,impro,F
train,Session4,Ses04F_impro07,96,Ses04F_impro07_M053,104,M,xxx,unknown,False,Sweet.,impro,M
train,Session4,Ses04F_impro07,96,Ses04F_impro07_F051,105,F,exc,excitement,True,Yeah.  It will work out.  Maybe I could work at Red Lobster.,impro,F
train,Session4,Ses04F_impro07,96,Ses04F_impro07_M054,106,M,xxx,unknown,False,"Well, it's not far.",impro,M
train,Session4,Ses04F_impro07,96,Ses04F_impro07_F052,107,F,exc,excitement,True,I know.  Right down the street.,impro,F
train,Session4,Ses04F_impro07,96,Ses04F_impro07_M055,108,M,xxx,unknown,False,"That's right.  There's lots of like, there's lots of doughnut shops, like, everywhere.",impro,M
train,Session4,Ses04F_impro07,96,Ses04F_impro07_F053,109,F,xxx,unknown,False,"Right, there's always that option. The doughnut thing.",impro,F
train,Session4,Ses04F_impro07,96,Ses04F_impro07_M056,110,M,xxx,unknown,False,I mean There's pretty much doughnut shops everywhere in LA.,impro,M
train,Session4,Ses04F_impro07,96,Ses04F_impro07_F054,111,F,xxx,unknown,False,Right,impro,F
train,Session4,Ses04F_impro07,96,Ses04F_impro07_M057,112,M,neu,neutral,True,"But, um-",impro,M
train,Session4,Ses04F_impro07,96,Ses04F_impro07_F055,113,F,xxx,unknown,False,and like most places really.,impro,F
train,Session4,Ses04F_impro07,96,Ses04F_impro07_M058,114,M,neu,neutral,True,"I mean, like, I don't know.  I'm just saying if you need to make some extra cash.  You can, you know",impro,M
train,Session4,Ses04F_impro07,96,Ses04F_impro07_F056,115,F,xxx,unknown,False,Work at a doughnut shop.,impro,F
train,Session4,Ses04F_impro07,96,Ses04F_impro07_M059,116,M,neu,neutral,True,Or library.,impro,M
train,Session4,Ses04F_impro07,96,Ses04F_impro07_F057,117,F,xxx,unknown,False,"Maybe on campus, I hear they have jobs on campus.",impro,F
train,Session4,Ses04F_impro07,96,Ses04F_impro07_M060,118,M,neu,neutral,True,I just said the library,impro,M
train,Session4,Ses04F_impro07,96,Ses04F_impro07_M061,119,M,neu,neutral,True,"or, um, campus cruiser.  You can drive people around.",impro,M
train,Session4,Ses04F_impro07,96,Ses04F_impro07_F058,120,F,exc,excitement,True,Excellent.  Drive drunk people around because you know that's all campus cruisers for.,impro,F
train,Session4,Ses04F_impro07,96,Ses04F_impro07_M062,121,M,neu,neutral,True,Right or you can run for student counsel.,impro,M
train,Session4,Ses04F_impro07,96,Ses04F_impro07_F059,122,F,exc,excitement,True,"Okay.  No, that's dorky.",impro,F
train,Session4,Ses04F_impro07,96,Ses04F_impro07_M063,123,M,neu,neutral,True,Dorky?,impro,M
train,Session4,Ses04F_impro07,96,Ses04F_impro07_F060,124,F,exc,excitement,True,Yeah.,impro,F
train,Session4,Ses04F_impro07,96,Ses04F_impro07_M064,125,M,neu,neutral,True,It's important.,impro,M
train,Session4,Ses04F_impro07,96,Ses04F_impro07_F061,126,F,exc,excitement,True,Student counsel?,impro,F
train,Session4,Ses04F_impro07,96,Ses04F_impro07_M065,127,M,xxx,unknown,False,Yes.,impro,M
train,Session4,Ses04F_impro07,96,Ses04F_impro07_F062,128,F,exc,excitement,True,"No, it's dorky.",impro,F
train,Session4,Ses04F_impro07,96,Ses04F_impro07_M066,129,M,neu,neutral,True,Fine.  It's dorky.,impro,M
train,Session4,Ses04F_impro07,96,Ses04F_impro07_F063,130,F,exc,excitement,True,Social life.  Hello.,impro,F
train,Session4,Ses04F_impro07,96,Ses04F_impro07_M067,131,M,neu,neutral,True,But that'll fit you  because you're a dork.,impro,M
train,Session4,Ses04F_impro07,96,Ses04F_impro07_F064,132,F,exc,excitement,True,[LAUGHTER].,impro,F
train,Session4,Ses04F_impro07,96,Ses04F_impro07_M068,133,M,xxx,unknown,False,[LAUGHTER].,impro,M
train,Session4,Ses04F_impro07,96,Ses04F_impro07_M069,134,M,xxx,unknown,False,[LAUGHTER].,impro,M
train,Session4,Ses04F_impro07,96,Ses04F_impro07_F065,135,F,exc,excitement,True,[LAUGHTER].,impro,F
train,Session4,Ses04F_impro07,96,Ses04F_impro07_M070,136,M,exc,excitement,True,I dork.,impro,M
train,Session4,Ses04F_impro07,96,Ses04F_impro07_F066,137,F,exc,excitement,True,"No.  But I'm thinking I might, you know, like audition for a play or something.  I don't really want to do the sorority thing.  I'm not really feeling that vibe with the",impro,F
train,Session4,Ses04F_impro07,96,Ses04F_impro07_M071,138,M,neu,neutral,True,"Yeah, you don't want to do the sorority thing because you'll probably get used and abused by",impro,M
train,Session4,Ses04F_impro07,96,Ses04F_impro07_F067,139,F,xxx,unknown,False,ditsy valley girls and,impro,F
train,Session4,Ses04F_impro07,96,Ses04F_impro07_F068,140,F,xxx,unknown,False,lots of money and,impro,F
train,Session4,Ses04F_impro07,96,Ses04F_impro07_M072,141,M,neu,neutral,True,lots of drunk frat boys,impro,M
train,Session4,Ses04F_impro07,96,Ses04F_impro07_F069,142,F,xxx,unknown,False,Right.,impro,F
train,Session4,Ses04F_impro07,96,Ses04F_impro07_M073,143,M,neu,neutral,True,Yeah.,impro,M
train,Session4,Ses04F_impro07,96,Ses04F_impro07_F070,144,F,exc,excitement,True,What have you heard about the Greek system?,impro,F
train,Session4,Ses04F_impro07,96,Ses04F_impro07_M074,145,M,xxx,unknown,False,"But, hey. They have- they have- they have free, uh",impro,M
train,Session4,Ses04F_impro07,96,Ses04F_impro07_M075,146,M,xxx,unknown,False,free buffets and free events.,impro,M
train,Session4,Ses04F_impro07,96,Ses04F_impro07_F071,147,F,xxx,unknown,False,Free nothing. 'Cause you have to pay tons of money anyway.,impro,F
train,Session4,Ses04F_impro07,96,Ses04F_impro07_M076,148,M,neu,neutral,True,"I mean it's not really free because you have to pay for it, but yeah.",impro,M
train,Session4,Ses04F_impro07,96,Ses04F_impro07_M077,149,M,neu,neutral,True,Well do you think you're going to live on campus or off campus your first year?,impro,M
train,Session4,Ses04F_impro07,96,Ses04F_impro07_F072,150,F,xxx,unknown,False,"I think I'll live on campus the first year cause you  meet more people that way, right?",impro,F
train,Session4,Ses04F_impro07,96,Ses04F_impro07_M078,151,M,xxx,unknown,False,"Oh, yeah? In a dorm?",impro,M
train,Session4,Ses04F_impro07,96,Ses04F_impro07_F073,152,F,xxx,unknown,False,"Well, yeah.  I mean that's where you meet people, right.  Everybody lives in the dorms, right.",impro,F
train,Session4,Ses04F_impro07,96,Ses04F_impro07_M079,153,M,neu,neutral,True,"I hate to break this to you but you meet people by being cool, so-",impro,M
train,Session4,Ses04F_impro07,96,Ses04F_impro07_F074,154,F,exc,excitement,True,"Oh, oh, I'm sorry, my bad.  I'll have to, like, sign up for summer lessons from you before I go.  You can teach me how to be cool before I go to college.",impro,F
train,Session4,Ses04F_impro07,96,Ses04F_impro07_M080,155,M,neu,neutral,True,"No, no, no.  You're right though.  I mean, you know, dorms are definitely the way to meet people.  I know that I was in an apartment off campus",impro,M
train,Session4,Ses04F_impro07,96,Ses04F_impro07_M081,156,M,xxx,unknown,False,"and I mean, you know, I knew my roommates and stuff but I there wasn't really that sense of community-",impro,M
train,Session4,Ses04F_impro07,96,Ses04F_impro07_F075,157,F,xxx,unknown,False,Right.,impro,F
train,Session4,Ses04F_impro07,96,Ses04F_impro07_M082,158,M,neu,neutral,True,"that happened, you know, that was going on.",impro,M
train,Session4,Ses04F_impro07,96,Ses04F_impro07_F076,159,F,xxx,unknown,False,So basically what you're saying is that I was right,impro,F
train,Session4,Ses04F_impro07,96,Ses04F_impro07_M083,160,M,xxx,unknown,False,I was just joking.  Gosh.  You don't have to take everything so- so seriously.,impro,M
train,Session4,Ses04F_impro07,96,Ses04F_impro07_F077,161,F,xxx,unknown,False,"I'm- I'm right, right.",impro,F
train,Session4,Ses04F_impro07,96,Ses04F_impro07_F078,162,F,exc,excitement,True,That's what you're saying. I'm right. [LAUGHTER],impro,F
train,Session4,Ses04F_impro07,96,Ses04F_impro07_M084,163,M,xxx,unknown,False,"Yes, you're right.",impro,M
train,Session4,Ses04F_impro07,96,Ses04F_impro07_M085,164,M,xxx,unknown,False,All hail to the,impro,M
train,Session4,Ses04F_impro07,96,Ses04F_impro07_F079,165,F,exc,excitement,True,me.,impro,F
train,Session4,Ses04F_impro07,96,Ses04F_impro07_M086,166,M,xxx,unknown,False,"to you, yes.",impro,M
train,Session4,Ses04F_impro08,97,Ses04F_impro08_F000,0,F,hap,happiness,True,Hello.  Thank you for calling Dell Taco Corporate.  Can I help you?,impro,F
train,Session4,Ses04F_impro08,97,Ses04F_impro08_M000,1,M,fru,frustration,True,"Yeah, um.  I have been trying to reach somebody who will refund, uh, my money.",impro,M
train,Session4,Ses04F_impro08,97,Ses04F_impro08_M001,2,M,neu,neutral,True,"Um, I basically, um I- I ordered some food",impro,M
